0.000004, 0.004251
0.000007, 0.003133
0.000007, -0.000224
0.000002, -0.004699
-0.000004, -0.006937
-0.000006, -0.001343
-0.000004, 0.002014
-0.000002, 0.002014
0.000001, 0.003133
0.000008, 0.006489
-0.000268, -0.275449
-0.000244, 0.023271
-0.000194, 0.050122
-0.000093, 0.101587
0.000069, 0.162002
0.000329, 0.259338
0.000661, 0.332060
0.001048, 0.386881
0.001464, 0.415970
0.001883, 0.419327
0.002296, 0.412614
0.002707, 0.411495
0.003131, 0.423802
0.003594, 0.462960
0.004099, 0.505474
0.004402, 0.302971
0.005100, 0.697908
0.005923, 0.823214
0.006884, 0.960826
0.007942, 1.058162
0.009143, 1.200249
0.010482, 1.338981
0.011643, 1.161091
0.013169, 1.525820
0.014745, 1.576167
0.016409, 1.664552
0.018204, 1.794333
0.020152, 1.948727
0.022213, 2.060607
0.024458, 2.245209
0.026896, 2.437643
0.029510, 2.614413
0.032279, 2.768808
0.035146, 2.867263
0.038157, 3.010469
0.041311, 3.154794
0.044614, 3.302476
0.048060, 3.445683
0.051596, 3.536305
0.055256, 3.660492
0.059027, 3.770135
0.062907, 3.880896
0.066895, 3.987182
0.070965, 4.069973
0.075141, 4.176260
0.079422, 4.281427
0.083793, 4.370931
0.088267, 4.473861
0.092829, 4.562245
0.097500, 4.670769
0.102282, 4.781531
0.107176, 4.894530
0.112198, 5.022073
0.117306, 5.108221
0.122548, 5.241358
0.127921, 5.373376
0.133436, 5.514345
0.139081, 5.645245
0.144809, 5.728036
0.150661, 5.852223
0.156629, 5.967459
0.162717, 6.088290
0.168923, 6.205764
0.175208, 6.285199
0.181599, 6.391485
0.188082, 6.483227
0.194661, 6.578324
0.201344, 6.683492
0.208117, 6.772996
0.214983, 6.865857
0.221944, 6.960955
0.228993, 7.049340
0.236137, 7.143319
0.243339, 7.202616
0.250628, 7.288763
0.257982, 7.353654
0.265378, 7.396168
0.272826, 7.447633
0.280305, 7.478959
0.287832, 7.527068
0.295407, 7.575176
0.303018, 7.610978
0.310646, 7.627759
0.318278, 7.632235
0.325914, 7.636711
0.333552, 7.637829
0.341191, 7.638948
0.348832, 7.641186
0.356466, 7.633354
0.364076, 7.609859
0.371666, 7.590840
0.379238, 7.571820
0.386806, 7.567345
0.394376, 7.570701
0.401952, 7.575176
0.409518, 7.566226
0.417083, 7.565107
0.424648, 7.565107
0.432216, 7.568463
0.439788, 7.571820
0.447369, 7.580770
0.454952, 7.583008
0.462532, 7.579651
0.470090, 7.558394
0.477602, 7.511405
0.485064, 7.462178
0.492486, 7.421900
0.499882, 7.396168
0.507252, 7.370436
0.514599, 7.346941
0.521933, 7.333516
0.529254, 7.321208
0.536568, 7.314496
0.543897, 7.329041
0.551247, 7.349179
0.558628, 7.381624
0.566030, 7.401762
0.573452, 7.421900
0.580902, 7.449871
0.588354, 7.452108
0.595833, 7.478959
0.603322, 7.489028
0.610808, 7.485672
0.618291, 7.483435
0.625740, 7.448751
0.633166, 7.426376
0.640558, 7.391693
0.647928, 7.370436
0.655271, 7.342466
0.662596, 7.325684
0.669908, 7.311139
0.677201, 7.293239
0.684465, 7.264150
0.691733, 7.268625
0.699013, 7.279813
0.706312, 7.298832
0.713636, 7.323446
0.720968, 7.332397
0.728315, 7.346941
0.735672, 7.357010
0.743041, 7.369317
0.750424, 7.382742
0.757820, 7.396168
0.765219, 7.398406
0.772609, 7.390574
0.779999, 7.389455
0.787378, 7.379386
0.794747, 7.369317
0.802103, 7.355891
0.809437, 7.333516
0.816741, 7.304426
0.824019, 7.277575
0.831279, 7.260793
0.838535, 7.255199
0.845794, 7.259675
0.853065, 7.270863
0.860361, 7.295476
0.867690, 7.329041
0.875049, 7.359248
0.882443, 7.393930
0.889867, 7.424138
0.897310, 7.443158
0.904767, 7.456583
0.912205, 7.438683
0.919631, 7.425257
0.927050, 7.419663
0.934448, 7.397287
0.941825, 7.377149
0.949185, 7.360366
0.956519, 7.333516
0.963823, 7.304426
0.971105, 7.282051
0.978384, 7.278694
0.985664, 7.279813
0.992943, 7.279813
1.000240, 7.296595
1.007553, 7.313377
1.014868, 7.314496
1.022190, 7.322327
1.029524, 7.333516
1.036863, 7.339109
1.044231, 7.368198
1.051612, 7.380505
1.058986, 7.374911
1.066364, 7.377149
1.073737, 7.373792
1.081113, 7.376029
1.088495, 7.381624
1.095892, 7.397287
1.103308, 7.415188
1.110723, 7.415188
1.118136, 7.412950
1.125521, 7.384980
1.132874, 7.353654
