0.000000, 0.000000, 0.013192, 0.603336, 0.072083, 0.557660, -0.100550
0.000638, 0.000000, 0.000109, 0.637672, 0.109004, 0.560882, 0.031155
0.001269, 0.000000, 0.000226, 0.631541, 0.116835, 0.564117, 0.070499
0.001907, 0.000000, 0.000356, 0.637672, 0.130261, 0.567290, 0.126059
0.002498, 0.000001, 0.000527, 0.591073, 0.170538, 0.570929, 0.197650
0.003126, 0.000001, 0.000690, 0.627862, 0.163825, 0.574200, 0.285643
0.003756, 0.000002, 0.000836, 0.630314, 0.145924, 0.577447, 0.390056
0.004391, 0.000002, 0.000990, 0.635220, 0.153756, 0.580645, 0.510550
0.004975, 0.000003, 0.001134, 0.583715, 0.143686, 0.584357, 0.647090
0.005596, 0.000004, 0.001274, 0.620504, 0.140330, 0.587700, 0.799386
0.006219, 0.000005, 0.001441, 0.622957, 0.167181, 0.591018, 0.966901
0.006856, 0.000006, 0.001672, 0.637672, 0.230953, 0.594186, 1.148988
0.007506, 0.000007, 0.001931, 0.649935, 0.258923, 0.597230, 1.345551
0.008146, 0.000008, 0.002215, 0.640125, 0.283537, 0.600368, 1.556178
0.008791, 0.000010, 0.002634, 0.645030, 0.418911, 0.603453, 1.779465
0.009412, 0.000012, 0.003318, 0.620504, 0.684067, 0.606779, 2.013803
0.010043, 0.000015, 0.004307, 0.631541, 0.989500, 0.609991, 2.258280
0.010663, 0.000018, 0.005610, 0.619278, 1.302764, 0.613321, 2.512204
0.011300, 0.000023, 0.007166, 0.637672, 1.555613, 0.616461, 2.775410
0.011932, 0.000029, 0.008962, 0.631541, 1.796155, 0.619655, 3.047296
0.012556, 0.000035, 0.010963, 0.624183, 2.000896, 0.622914, 3.327420
0.013179, 0.000044, 0.013212, 0.622957, 2.249269, 0.626177, 3.614646
0.013807, 0.000054, 0.015750, 0.627862, 2.537920, 0.629380, 3.907840
0.014434, 0.000065, 0.018571, 0.627862, 2.820977, 0.632571, 4.206216
0.015062, 0.000079, 0.021712, 0.627862, 3.140954, 0.635751, 4.508609
0.015684, 0.000094, 0.025143, 0.621730, 3.430723, 0.638979, 4.814391
0.016319, 0.000113, 0.028928, 0.635220, 3.785383, 0.642058, 5.122124
0.016944, 0.000134, 0.033079, 0.625409, 4.151231, 0.645222, 5.430799
0.017570, 0.000157, 0.037600, 0.626636, 4.520435, 0.648358, 5.739460
0.018182, 0.000183, 0.042470, 0.613146, 4.870619, 0.651613, 6.047321
0.018813, 0.000213, 0.047627, 0.631541, 5.157033, 0.654664, 6.353962
0.019448, 0.000247, 0.053142, 0.635220, 5.515049, 0.657660, 6.657841
0.020096, 0.000285, 0.058953, 0.649935, 5.810412, 0.660487, 6.958522
0.020714, 0.000326, 0.065083, 0.619278, 6.130390, 0.663598, 7.254854
0.021369, 0.000372, 0.071495, 0.656067, 6.412327, 0.666316, 7.546204
0.022008, 0.000422, 0.078200, 0.641351, 6.704334, 0.669155, 7.831555
0.022661, 0.000478, 0.085158, 0.654840, 6.958302, 0.671831, 8.110297
0.023336, 0.000541, 0.092418, 0.678140, 7.260378, 0.674248, 8.381125
0.023974, 0.000605, 0.100136, 0.641351, 7.717968, 0.677015, 8.641869
0.024621, 0.000675, 0.108290, 0.651161, 8.153181, 0.679666, 8.891841
0.025278, 0.000752, 0.116858, 0.660972, 8.568256, 0.682202, 9.130365
0.025896, 0.000830, 0.125459, 0.622957, 8.600701, 0.685074, 9.359778
0.026531, 0.000916, 0.134667, 0.641351, 9.208210, 0.687760, 9.574556
0.027198, 0.001013, 0.144139, 0.673235, 9.472247, 0.690103, 9.776772
0.027819, 0.001109, 0.153625, 0.629088, 9.485673, 0.692843, 9.967772
0.028468, 0.001216, 0.163599, 0.657293, 9.974589, 0.695295, 10.142959
0.029165, 0.001339, 0.173885, 0.707571, 10.285615, 0.697228, 10.303160
0.029861, 0.001469, 0.184449, 0.708797, 10.564197, 0.699132, 10.448046
0.030526, 0.001600, 0.195092, 0.676914, 10.642513, 0.701322, 10.578703
0.031179, 0.001737, 0.206419, 0.667103, 11.327219, 0.703635, 10.689652
0.031839, 0.001883, 0.217936, 0.676914, 11.517415, 0.705835, 10.784489
0.032518, 0.002042, 0.230144, 0.696534, 12.207716, 0.707874, 10.858708
0.033214, 0.002214, 0.242663, 0.717381, 12.518742, 0.709709, 10.915061
0.033918, 0.002398, 0.255462, 0.727192, 12.799561, 0.711451, 10.953489
0.034638, 0.002596, 0.268509, 0.746812, 13.046816, 0.713002, 10.980518
0.035346, 0.002801, 0.281810, 0.737002, 13.300783, 0.714659, 11.005383
0.036028, 0.003009, 0.295428, 0.713702, 13.618523, 0.716563, 11.027640
0.036695, 0.003222, 0.309352, 0.700213, 13.923956, 0.718616, 11.047389
0.037353, 0.003443, 0.323553, 0.694082, 14.200299, 0.720742, 11.064868
0.038007, 0.003673, 0.337944, 0.692855, 14.391614, 0.722883, 11.080770
0.038653, 0.003910, 0.352451, 0.687950, 14.506850, 0.725068, 11.095718
0.039294, 0.004156, 0.366943, 0.686724, 14.492306, 0.727246, 11.110769
0.039933, 0.004413, 0.381399, 0.689176, 14.455386, 0.729377, 11.126106
0.040575, 0.004681, 0.395651, 0.695308, 14.251764, 0.731406, 11.143087
0.041223, 0.004962, 0.409787, 0.706345, 14.136528, 0.733295, 11.160993
0.041864, 0.005252, 0.423790, 0.703892, 14.003390, 0.735174, 11.179969
0.042483, 0.005541, 0.437649, 0.683045, 13.859065, 0.737227, 11.200106
0.043104, 0.005842, 0.451365, 0.690403, 13.715858, 0.739171, 11.221391
0.043713, 0.006148, 0.464842, 0.680592, 13.476435, 0.741167, 11.244608
0.044331, 0.006468, 0.478115, 0.696534, 13.272814, 0.742961, 11.269462
0.044942, 0.006795, 0.491227, 0.692855, 13.112825, 0.744752, 11.295597
0.045550, 0.007130, 0.504038, 0.694082, 12.810749, 0.746476, 11.324166
0.046150, 0.007471, 0.516531, 0.690403, 12.493010, 0.748178, 11.355291
0.046744, 0.007818, 0.528685, 0.687950, 12.154013, 0.749842, 11.389139
0.047338, 0.008175, 0.540676, 0.692855, 11.990668, 0.751413, 11.424280
0.047937, 0.008544, 0.552670, 0.703892, 11.994024, 0.752850, 11.459364
0.048539, 0.008925, 0.564598, 0.712476, 11.928016, 0.754167, 11.494950
0.049141, 0.009316, 0.576400, 0.717381, 11.801591, 0.755395, 11.531525
0.049748, 0.009721, 0.588041, 0.729644, 11.641603, 0.756454, 11.569356
0.050324, 0.010115, 0.599630, 0.697761, 11.589019, 0.757798, 11.607574
0.050884, 0.010508, 0.611114, 0.684271, 11.483851, 0.759238, 11.646600
0.051441, 0.010907, 0.622422, 0.685498, 11.308199, 0.760614, 11.686993
0.051983, 0.011305, 0.633658, 0.672008, 11.235477, 0.762088, 11.727922
0.052511, 0.011702, 0.644921, 0.660972, 11.263447, 0.763648, 11.768579
0.053039, 0.012109, 0.656281, 0.665877, 11.359664, 0.765144, 11.808413
0.053552, 0.012513, 0.667725, 0.653614, 11.444694, 0.766748, 11.847518
0.054067, 0.012929, 0.679232, 0.662198, 11.506227, 0.768249, 11.886082
0.054586, 0.013358, 0.690751, 0.673235, 11.519652, 0.769614, 11.924488
0.055105, 0.013798, 0.702226, 0.680592, 11.474901, 0.770873, 11.963202
0.055628, 0.014251, 0.713638, 0.691629, 11.412248, 0.771985, 12.002362
0.056149, 0.014712, 0.724963, 0.695308, 11.324981, 0.773018, 12.042163
0.056662, 0.015177, 0.736194, 0.692855, 11.231003, 0.774034, 12.082653
0.057174, 0.015651, 0.747340, 0.697761, 11.145973, 0.774959, 12.123759
0.057668, 0.016119, 0.758433, 0.680592, 11.092271, 0.776019, 12.165227
0.058167, 0.016602, 0.769538, 0.694082, 11.105697, 0.776917, 12.206526
0.058664, 0.017095, 0.780739, 0.700213, 11.200794, 0.777741, 12.247010
0.059157, 0.017594, 0.792024, 0.701439, 11.284704, 0.778543, 12.283181
0.059645, 0.018100, 0.803427, 0.702666, 11.403297, 0.779334, 12.324204
0.060148, 0.018635, 0.814919, 0.734549, 11.491683, 0.779808, 12.348099
0.060654, 0.019184, 0.826468, 0.746812, 11.548742, 0.780165, 12.354949
0.061147, 0.019732, 0.838075, 0.737002, 11.606919, 0.780630, 12.344645
0.061648, 0.020302, 0.849717, 0.759075, 11.642720, 0.780889, 12.317312
0.062144, 0.020880, 0.861495, 0.761528, 11.778095, 0.781164, 12.272190
0.062637, 0.021468, 0.873400, 0.767659, 11.904520, 0.781425, 12.209417
0.063099, 0.022033, 0.885556, 0.729644, 12.156251, 0.782146, 12.128151
0.063545, 0.022593, 0.898082, 0.716155, 12.525455, 0.783113, 12.027659
0.063993, 0.023171, 0.910926, 0.730870, 12.844314, 0.784042, 11.908575
0.064435, 0.023755, 0.924066, 0.732097, 13.139676, 0.785072, 11.771371
0.064861, 0.024335, 0.937351, 0.719834, 13.285121, 0.786315, 11.617546
0.065280, 0.024923, 0.950675, 0.722286, 13.324278, 0.787607, 11.448316
0.065694, 0.025519, 0.963972, 0.725965, 13.297427, 0.788928, 11.264629
0.066099, 0.026119, 0.977298, 0.723513, 13.325397, 0.790357, 11.066551
