0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.0009550000,0.0000000011,0.0000046139,0.0079440259
0.0019100000,0.0000000176,0.0000368923,0.0317493198
0.0028650000,0.0000000891,0.0001244065,0.0713356211
0.0038200000,0.0000002816,0.0002945416,0.1265694626
0.0047749999,0.0000006867,0.0005744041,0.1972646206
0.0057299995,0.0000014221,0.0009907304,0.2831827430
0.0066849988,0.0000026306,0.0015697970,0.3840341526
0.0076399971,0.0000044802,0.0023373317,0.4994788238
0.0085949932,0.0000071631,0.0033184268,0.6291275294
0.0095499858,0.0000108946,0.0045374546,0.7725431521
0.0105049724,0.0000159129,0.0060179851,0.9292421593
0.0114599498,0.0000224789,0.0077827069,1.0986962325
0.0124149129,0.0000308746,0.0098533500,1.2803340490
0.0133698547,0.0000414025,0.0122506135,1.4735432078
0.0143247660,0.0000543836,0.0149940948,1.6776722948
0.0152796352,0.0000701566,0.0181022243,1.8920330787
0.0162344472,0.0000890781,0.0215922029,2.1159028316
0.0171891832,0.0001115203,0.0254799441,2.3485267655
0.0181438190,0.0001378703,0.0297800202,2.5891205774
0.0190983257,0.0001685276,0.0345056135,2.8368730934
0.0200526691,0.0002039026,0.0396684714,3.0909490036
0.0210068080,0.0002444164,0.0452788673,3.3504916787
0.0219606942,0.0002904995,0.0513455654,3.6146260577
0.0229142710,0.0003425894,0.0578757918,3.8824615984
0.0238674732,0.0004011292,0.0648752096,4.1530952803
0.0248202264,0.0004665645,0.0723478999,4.4256146484
0.0257724466,0.0005393431,0.0802963484,4.6991008903
0.0267240388,0.0006199147,0.0887214366,4.9726319337
0.0276748972,0.0007087267,0.0976224389,5.2452855551
0.0286249038,0.0008062248,0.1069970253,5.5161424895
0.0295739292,0.0009128479,0.1168412690,5.7842895292
0.0305218317,0.0010290280,0.1271496598,6.0488226035
0.0314684569,0.0011551894,0.1379151225,6.3088498259
0.0324136380,0.0012917468,0.1491290409,6.5634945018
0.0333571956,0.0014391025,0.1607812869,6.8118980843
0.0342989378,0.0015976452,0.1728602544,7.0532230683
0.0352386607,0.0017677463,0.1853528988,7.2866558147
0.0361761485,0.0019497610,0.1982447804,7.5114092937
0.0371111735,0.0021440268,0.2115201139,7.7267257377
0.0380434987,0.0023508600,0.2251618209,7.9318791967
0.0389728770,0.0025705557,0.2391515878,8.1261779857
0.0398990522,0.0028033851,0.2534699275,8.3089670168
0.0408217604,0.0030495945,0.2680962451,8.4796300078
0.0417407305,0.0033094060,0.2830089074,8.6375915600
0.0426556865,0.0035830147,0.2981853158,8.7823190981
0.0435663498,0.0038705885,0.3136019822,8.9133246663
0.0444724390,0.0041722667,0.3292346087,9.0301665726
0.0453736705,0.0044881597,0.3450581694,9.1324508790
0.0462697626,0.0048183491,0.3610469943,9.2198327288
0.0471604354,0.0051628871,0.3771748565,9.2920175098
0.0480454146,0.0055217959,0.3934150601,9.3487618475
0.0489244327,0.0058950683,0.4097405307,9.3898744255
0.0497972279,0.0062826680,0.4261239062,9.4152166307
0.0506635488,0.0066845296,0.4425376294,9.4247030207
0.0515231554,0.0071005597,0.4589574367,9.4247779608
0.0523758152,0.0075306477,0.4753772482,9.4247779608
0.0532212985,0.0079746776,0.4917970597,9.4247779608
0.0540593772,0.0084325297,0.5082168713,9.4247779608
0.0548898255,0.0089040805,0.5246366828,9.4247779608
0.0557124194,0.0093892030,0.5410564944,9.4247779608
0.0565269371,0.0098877663,0.5574763059,9.4247779608
0.0573331591,0.0103996360,0.5738961174,9.4247779608
0.0581308680,0.0109246742,0.5903159290,9.4247779608
0.0589198487,0.0114627392,0.6067357405,9.4247779608
0.0596998885,0.0120136860,0.6231555521,9.4247779608
0.0604707772,0.0125773660,0.6395753636,9.4247779608
0.0612323068,0.0131536274,0.6559951752,9.4247779608
0.0619842721,0.0137423147,0.6724149867,9.4247779608
0.0627264703,0.0143432692,0.6888347982,9.4247779608
0.0634587013,0.0149563289,0.7052546098,9.4247779608
0.0641807678,0.0155813285,0.7216744213,9.4247779608
0.0648924750,0.0162180995,0.7380942329,9.4247779608
0.0655936311,0.0168664703,0.7545140444,9.4247779608
0.0662840471,0.0175262660,0.7709338559,9.4247779608
0.0669635367,0.0181973087,0.7873536675,9.4247779608
0.0676319168,0.0188794176,0.8037734790,9.4247779608
0.0682890072,0.0195724087,0.8201932906,9.4247779608
0.0689346308,0.0202760952,0.8366131021,9.4247779608
0.0695686135,0.0209902874,0.8530329136,9.4247779608
0.0701907843,0.0217147927,0.8694527252,9.4247779608
0.0708009756,0.0224494158,0.8858725367,9.4247779608
0.0713990228,0.0231939587,0.9022923483,9.4247779608
0.0719847646,0.0239482206,0.9187121598,9.4247779608
0.0725580432,0.0247119981,0.9351319713,9.4247779608
0.0731187040,0.0254850854,0.9515517829,9.4247779608
0.0736665959,0.0262672741,0.9679715944,9.4247779608
0.0742015711,0.0270583531,0.9843914060,9.4247779608
0.0747234853,0.0278581093,1.0008112175,9.4247779608
0.0752321980,0.0286663271,1.0172310290,9.4247779608
0.0757275719,0.0294827884,1.0336508406,9.4247779608
0.0762094735,0.0303072733,1.0500706521,9.4247779608
0.0766777729,0.0311395595,1.0664904637,9.4247779608
0.0771323437,0.0319794225,1.0829102752,9.4247779608
0.0775730635,0.0328266359,1.0993300867,9.4247779608
0.0779998135,0.0336809713,1.1157498983,9.4247779608
0.0784124783,0.0345421985,1.1321695359,9.4247779608
0.0788109504,0.0354100840,1.1485785377,9.4212675440
0.0791951424,0.0362843843,1.1649506154,9.4238846163
0.0795649958,0.0371648457,1.1812582496,9.4106166488
0.0799204811,0.0380512062,1.1974741385,9.3815083751
0.0802615983,0.0389431955,1.2135712896,9.3366579352
0.0805883766,0.0398405374,1.2295231106,9.2762165445
0.0809008752,0.0407429513,1.2453034992,9.2003879843
0.0811991829,0.0416501547,1.2608869312,9.1094279142
0.0814834168,0.0425618660,1.2762485465,9.0036430106
0.0817537229,0.0434778042,1.2913642325,8.8833899324
0.0820102758,0.0443976897,1.3062107063,8.7490741189
0.0822532769,0.0453212479,1.3207655922,8.6011484226
0.0824829545,0.0462482092,1.3350074978,8.4401115820
0.0826995613,0.0471783121,1.3489160860,8.2665065409
0.0829033737,0.0481113027,1.3624721433,8.0809186173
0.0830946919,0.0490469359,1.3756576450,7.8839735300
0.0832738374,0.0499849762,1.3884558156,7.6763352890
0.0834411522,0.0509251990,1.4008511855,7.4587039569
0.0835969960,0.0518673916,1.4128296433,7.2318132885
0.0837417444,0.0528113528,1.4243784830,6.9964282568
